Name	Actor	Genre	Directors	Maturity	Story-line	Popularity	Distributed_by	Production_Company,Name,Production_Company,Distributed_by,Popularity,Story-line,Actor,Maturity,Genre,Directors
80232914,The Chalet,,,,Friends gathered at a remote chalet in the French Alps for a summer getaway are caught in a deadly trap as a dark secret from the past comes to light.,"Chloé Lambert, Philippe Dusseau, Emilie de Preissac",16+ ,"Series, French TV Programmes, Crime Programmes, Drama Programmes, Mystery Programmes",
80173395,The Polka King,Red Hour Productions  Electric Dynamite  Permut Presentations  ShivHans Pictures,Netflix,"Jack Black, Jenny Slate and Jason Schwartzman star in this tale of the rise and fall of a real-life polka maestro.","Determined to make it big in America, Polish-born bandleader Jan Lewan draws his fans into a Ponzi scheme in this comedy based on a true story.","Jack Black, Jenny Slate, Jason Schwartzman",13+ ,"Crime Films, Crime Comedies, Comedies, Dark Comedies, Independent Films, Independent Comedies",Maya Forbes
80101827,The White Helmets,,,"From the makers of ""Virunga,"" this powerful glimpse into war-torn Syria won an Oscar for Best Documentary Short Subject.","As daily airstrikes pound civilian targets in Syria, a group of indomitable first responders risk their lives to rescue victims from the rubble.",,13+ ,"Critically-acclaimed Films, Award-winning Films, Academy Award-Winning Films, Documentaries, Critically-acclaimed Documentaries, Social & Cultural Documentaries",Orlando von Einsiedel
80233883,Big Fish & Begonia,Beijing Enlight MediaBiantian (Beijing) Media[1],Beijing Enlight Media[1],,"A girl from a mystical realm transforms into a dolphin to explore the human world, where an encounter with a young man propels her on a fateful quest.","Stephanie Sheh, Guanlin Ji, Johnny Yong Bosch",13+ ,"Teen Films, Critically-acclaimed Films, Adult Animation, Anime, Anime Fantasies, Anime Feature Films, International Films, Action & Adventure, Sci-Fi & Fantasy","Liang Xuan, Zhang Chun"
80218634,Super Drags,Netflix,,"Singer, drag queen and LGBTQ icon Pabllo Vittar wrote the opening song, and voices ""Goldiva"" in Brazilian Portuguese.","In this adult animated series, three gay co-workers lead double lives as drag queen superheroes, saving the LGBTQ community from evil nemeses.","Fernando Mendonça, Sérgio Cantú, Wagner Follare",16+ ,"Animation, Adult Animation, Series, Brazilian TV Programmes, Comedy Programmes",
80022456,Cooked,,,"Michael Pollan has won numerous awards for his books about food, which include the bestselling ""The Omnivore's Dilemma.""","As he tries his hand at baking, brewing and braising, acclaimed food writer Michael Pollan explores how cooking transforms food and shapes our world.",Michael Pollan,13+ ,"Series, TV Programmes based on Books, Documentary Programmes, American Programmes, Food & Travel TV, Documentaries, Social & Cultural Documentaries",
80022632,Between,,,,"After a mysterious disease kills every resident over 21 years old, survivors of a town must fend for themselves when the government quarantines them.","Jennette McCurdy, Jesse Carere, Ryan Allen",16+ ,"Series, Canadian TV Programmes, Teen Programmes, Drama Programmes, Mystery Programmes, Sci-Fi & Fantasy Programmes",
80243728,Deadwind,Yle TV2,,,"Just months after a tragic loss, detective Sofia Karppi investigates the murder of a woman with ties to a Helsinki construction company.","Pihla Viitala, Lauri Tilkanen, Jani Volanen",16+ ,"Series, Crime Programmes, Drama Programmes, Mystery Programmes",
80064235,The Ministry of Time,La 1,,"Won three 2017 Feroz Awards: Best Drama Series, Best Lead Actress (Aura Garrido) and Best Supporting Actor (Hugo Silva).",Three officers from different eras work for a secret agency guarding Spain's past from time-traveling intruders trying to manipulate history.,"Rodolfo Sancho, Aura Garrido, Nacho Fresneda",16+ ,"Series, Spanish TV Programmes, Action & Adventure Programmes, Sci-Fi & Fantasy Programmes",
80081155,Amanda Knox,,,,She was twice convicted and acquitted of murder. Amanda Knox and the people closest to her case speak out in this illuminating documentary.,,16+ ,"Critically-acclaimed Films, Crime Films, Crime Documentaries, Documentaries, Critically-acclaimed Documentaries, True Crime Documentaries","Rod Blackhurst, Brian McGinn"
80161497,The Toys That Made Us,Netflix,,,The minds behind history's most iconic toy franchises discuss the rise -- and sometimes fall -- of their billion-dollar creations.,,13+ ,"Series, Documentary Programmes, American Programmes, Documentaries",
80214743,Jim Jefferies: This Is Me Now,,,,"The gleefully irreverent Jefferies skewers ""grabby"" celebrities, political hypocrisy and his own ill-advised career moves in a brash stand-up special.",Jim Jefferies,18+ ,"Stand-up & Chat Shows, Comedies, Dark Comedies, Stand-up Comedy",Scott Zabielski
80127558,Saving Capitalism,,,Nominated for an Emmy Award for Outstanding Business and Economic Documentary.,Former Secretary of Labor Robert Reich meets with Americans from all walks of life as he chronicles a seismic shift in the nation's economy.,Robert Reich,7+ ,"Critically-acclaimed Films, Documentaries, Critically-acclaimed Documentaries, Social & Cultural Documentaries, Political Documentaries",Jacob Kornbluth
80175685,The Standups,Netflix,,,"Comedy's freshest voices take the stage in LA for half-hour specials packed with sly jokes, hilarious anecdotes and awkward confessions.","Rachel Feinstein, Kyle Kinane, Joe List",16+ ,"Series, American Programmes, Comedy Programmes, Stand-up & Chat Shows, Stand-up Comedy",
80127990,The Killer,,,,"In lawless badlands, reclusive Cabeleira sets out to discover the fate of his gunman father and grows to be a feared assassin himself.","Diogo Morgado, Etienne Chicot, Maria de Medeiros",16+ ,"Westerns, International Films, Latin American Films, Action & Adventure",Marcelo Galvão
80195173,Battlefish,,,,"Over the course of a fishing season, tough men and women pursue lucrative albacore tuna in the competitive waters off the Oregon coast.",,16+ ,"Series, Reality, Variety & Talk Shows, American Programmes, Action & Adventure Programmes",
80048940,Special Correspondents,"
Bron Studios
Unanimous Entertainment
",Netflix,"""Special Correspondents"" is a remake of the 2009 French comedy ""Envoyés très spéciaux.""","When they lose their passports, a bickering radio team invents phony reports from a combat zone in a ruse that becomes increasingly complicated.","Eric Bana, Ricky Gervais, Vera Farmiga",16+ ,"Hollywood Films, Comedies, Dark Comedies, Spoofs & Satires",Ricky Gervais
80118346,Estocolmo,Netflix,,,"An undercover agent, a prosecutor and a journalist try to bring down a human trafficking ring, but nothing is as straightforward as it seems.","Juana Viale, Luciano Cáceres, Esteban Lamothe",16+ ,"Series, Argentinian TV Shows, Crime Programmes, Action & Adventure Programmes, Drama Programmes",
80101493,Ali Wong: Baby Cobra,,,,"Ali Wong's stand-up special delves into her sexual adventures, hoarding, the rocky road to pregnancy, and why feminism is terrible.",Ali Wong,16+ ,"Stand-up & Chat Shows, Comedies, Stand-up Comedy",Jay Karas
80144454,Layla M.,,Cinemien,This Dutch drama was selected as the Netherlands' entry for Best Foreign Language Film at the 90th Academy Awards.,"In response to the repeated bigotry she faces, a Muslim teen in Amsterdam tries to find a sense of belonging in the world of fundamentalist Islam.","Nora El Koussour, Ilias Addab, Mohammed Azaay",16+ ,"International Films, Dramas, Social Issue Dramas",Mijke de Jong
80117831,Take Your Pills,,,,"In a hypercompetitive world, drugs like Adderall offer students, athletes, coders and others a way to do more -- faster and better. But at what cost?",,13+ ,Documentaries,Alison Klayman
80186940,Ali Wong: Hard Knock Wife,,,,"Two years after the hit ""Baby Cobra,"" Ali Wong is back with another baby bump -- and a torrent of hilarious truths about marriage and motherhood.",Ali Wong,16+ ,"Stand-up & Chat Shows, Comedies, Stand-up Comedy",Jay Karas
80133335,Call My Agent!,France 2 (France),,"César Award winners Nathalie Baye, François Berléand and Cécile de France top a list of accomplished guest stars.","At a top Paris talent firm, agents scramble to keep their star clients happy -- and their business afloat -- after an unexpected crisis.","Camille Cottin, Thibault de Montalembert, Grégory Montel",16+ ,"Series, French TV Programmes, Drama Programmes, Comedy Programmes",
80226234,Steel Rain,Mofac & Alfred,Next Entertainment WorldNetflix,"From the writer-director of ""The Attorney"" comes this action-thriller starring Jung Woo-sung and Kwak Do-won.","Amid a coup, a North Korean agent escapes south with the country's injured leader in an attempt to keep him alive and prevent a Korean war.","Jung Woo-sung, Kwak Do-won, Kim Kap-soo",16+ ,"International Films, Korean Films, Action & Adventure, Military Action & Adventure, Dramas, Military Dramas, Political Dramas",Yang Woo-seok
80103318,Kuromukuro,,,,"When mecha attack a research center, its students, pilots, and researchers must fight back with the help of mysterious artifacts and a young samurai.","Yohei Azakami, M・A・O, Reina Ueda",13+ ,"Anime, Cyborg & Robot Anime, Anime Action, Anime Sci-Fi, Anime Series, Series, Japanese Programmes, Cyberpunk",Tensai Okamura
80106124,Bo Burnham: Make Happy,,,,"Combining his trademark wit and self-deprecating humor with original music, Bo Burnham offers up his unique twist on life in this stand-up special.",Bo Burnham,16+ ,"Stand-up & Chat Shows, Comedies, Stand-up Comedy","Bo Burnham, Christopher Storer"
80174917,Children of the Whales,,,,"As a magic wielder, young archivist Chakuro knows his time is short, but everything changes when a girl from the outside appears on his island.","Natsuki Hanae, Manaka Iwami, Yuuichirou Umehara",16+ ,"Anime, Anime based on Comics, Anime Fantasies, Anime Series, Series, Japanese Programmes, TV Programmes based on Comics",
80131479,Terrace House: Aloha State,"Fuji Television, Netflix",,,"The beautiful island of Oahu is host to a new batch of six strangers who share a single roof, multiple conflicts and no script in this reality series.","You, Reina Triendl, Ryota Yamasato",13+ ,"Series, Japanese Programmes, Reality, Variety & Talk Shows, Asian Programmes",
80163156,Jerry Before Seinfeld,"
Columbus 81 Productions
Embassy Row
",Netflix,Seinfeld's return to his stand-up roots earned a Grammy nomination for Best Comedy Album and an Emmy nod for directing.,"Jerry Seinfeld returns to the club that gave him his start in the 1970s, mixing iconic jokes with stories from his childhood and early days in comedy.",Jerry Seinfeld,13+ ,"Stand-up & Chat Shows, Comedies, Stand-up Comedy",Michael Bonfiglio
80216844,Feminists: What Were They Thinking?,,,"Jane Fonda, Lily Tomlin, Michelle Phillips and many other women share their stories in Johanna Demetrakas's documentary.","Revisiting 1970s photos of women that captured a feminist awakening, this film explores those women's lives and examines the continued need for change.",,16+ ,"Documentaries, Social & Cultural Documentaries, Political Documentaries",Johanna Demetrakas
80241960,DRAGON PILOT: Hisone & Masotan,,,,Recently stationed Air Self-Defense Force rookie Hisone Amakasu is chosen by a dragon concealed within Gifu Air Base to be his pilot.,"Misaki Kuno, Tomoyo Kurosawa, Maki Kawase",13+ ,"Anime, Anime Fantasies, Anime Dramas, Anime Series, Series, Japanese Programmes",
80202134,Ultimate Beastmaster India,,,,Athletes from India and five other countries battle for honor on the toughest obstacle course ever created. Sarah-Jane Dias and Vidyut Jammwal host.,"Vidyut Jammwal, Sarah-Jane Dias, Tiki Barber",7+ ,"Series, Hindi-Language TV Programmes, Reality, Variety & Talk Shows, American Programmes",
80986797,Forest of Piano,,,,Kai grows up playing an old piano discarded in the woods; Shuhei's father is a famous pianist. Their chance meeting transforms their lives and music.,"Soma Saito, Junichi Suwabe, Natsuki Hanae",13+ ,"Anime, Anime based on Comics, Anime Dramas, Anime Series, Series, Japanese Programmes, TV Programmes based on Comics",
