Name	Actor	Genre	Directors	Maturity	Story-line	Popularity	Distributed_by	Production_Company,Name,Production_Company,Distributed_by,Popularity,Story-line,Actor,Maturity,Genre,Directors
70125931,The Karate Kid,Delphi II ProductionsJerry Weintraub Productions,Columbia Pictures,"Jackie Chan stars alongside the son of superstars Will and Jada Pinkett Smith, young phenom Jaden Smith.","After moving to Beijing with his mother, Dre falls prey to a bully, so he takes lessons from a martial arts master in this remake of the 1984 classic.","Jaden Smith, Jackie Chan, Taraji P. Henson",7+ ,"Hollywood Films, Martial Arts Films, Children & Family Films, Dramas",Harald Zwart
80203996,Baahubali 2: The Conclusion (Hindi Version),,,"This sequel is one of the top-grossing Indian films of all time. (Find Tamil, Malayalam, English versions via search.)","To avenge his father's death, a young man leads an army into battle against a cruel tyrant in this Hindi conclusion to the historic saga.","Prabhas, Rana Daggubati, Anushka Shetty",16+ ,"Critically-acclaimed Films, Music & Musicals, Indian Musicals, Indian Films, Hindi-Language Films, Action & Adventure, Adventures, Dramas",S.S. Rajamouli
80993062,The I-Land,Netflix,,,"In this sci-fi adventure series, ten people wake up on a treacherous island with no memory and soon discover this world is not as it seems.",,,"Series, American Programmes, Drama Programmes",
80014870,Holiday - A Soldier Is Never Off Duty,,,,Special agent Capt. Virat Bakshi sets out to stop a network of terrorist sleeper cells before it can throw Mumbai into total chaos.,"Akshay Kumar, Sonakshi Sinha, Freddy Daruwala",16+ ,"Music & Musicals, Indian Musicals, Indian Films, Hindi-Language Films, Romantic Indian Films, Bollywood Films, Action & Adventure, Action Thrillers, Romantic Films",A.R. Murugadoss
80108518,Azhar,,,,"This biopic traces the tumultuous life and career of top cricket player Mohammad Azharuddin, who led India's national team in the 1990s.","Emraan Hashmi, Prachi Desai, Nargis Fakhri",13+ ,"Indian Films, Hindi-Language Films, Bollywood Films, Dramas, Biographical Dramas, Courtroom Dramas, Dramas based on real life, Sports Dramas, Sports Films",Anthony D'Souza
80244283,Maya and the Three,,,,"In this animated series set in a mythical world, a warrior princess embarks on a quest to recruit three powerful mercenaries to help save her people.",,,"Animation, Series, Kids’ Programmes, TV Cartoons",
70295762,Boss,,,,"Disowned by his father as a boy, Surya is taken in by a crime boss. When his brother Shiv is wrongly imprisoned, his father pleads for Surya's help.","Akshay Kumar, Ronit Roy, Shiv Pandit",13+ ,"Music & Musicals, Indian Musicals, Indian Films, Hindi-Language Films, Bollywood Films, Crime Films, Gangster Films, Crime Comedies, Action & Adventure, Action Comedies, Crime Action & Adventure, Comedies",Anthony D'Souza
70229043,Rowdy Rathore,SLB Films,UTV Motion Pictures,,"A con man uncovers a deadly secret and must save his lady love, the little girl who insists she's his daughter and the small-town locals from the mob.","Akshay Kumar, Sonakshi Sinha, Nasser",16+ ,"Indian Films, Hindi-Language Films, Bollywood Films, Action & Adventure, Action Comedies, Comedies, Dark Comedies",Prabhu Deva
80227673,Kabali (Hindi Version),,,,"In this Hindi version of the Tamil blockbuster, a Tamil gang leader in Kuala Lumpur seeks justice for crimes committed against him and his family.","Rajnikanth, Winston Chao, Radhika Apte",16+ ,"Critically-acclaimed Films, Indian Films, Hindi-Language Films, Award-winning Films, Filmfare Award-winning Films, Crime Films, Crime Dramas, Action & Adventure, Crime Action & Adventure, Dramas",Pa. Ranjith
70219529,Joker,,,,A remote village situated neither in India or Pakistan becomes its own republic after inmates at the local mental asylum bust loose and take over.,"Akshay Kumar, Sonakshi Sinha, Shreyas Talpade",13+ ,"Music & Musicals, Indian Musicals, Indian Films, Hindi-Language Films, Bollywood Films, Comedies, Wacky Comedies, Sci-Fi & Fantasy",Shirish Kunder
70204288,Bbuddah Hoga Terra Baap,,,,"A cooly confident aging hit man returns from exile in Paris to his old city, Mumbai, to revisit his past and perform one last job.","Amitabh Bachchan, Hema Malini, Raveena Tandon",13+ ,"Indian Films, Hindi-Language Films, Bollywood Films, Crime Films, Crime Dramas, Crime Comedies, Action & Adventure, Action Comedies, Crime Action & Adventure, Comedies, Dramas",Puri Jagannadh
60035877,Khakee,,DMS Films Private Limited,,"Just as he is preparing for his daughter's wedding, a veteran policeman is assigned to a crack team transporting a Pakistani secret agent to trial.","Amitabh Bachchan, Akshay Kumar, Ajay Devgn",16+ ,"Indian Films, Hindi-Language Films, Bollywood Films, Crime Films, Crime Dramas, Action & Adventure, Adventures, Crime Action & Adventure, Dramas",Rajkumar Santoshi
80244780,Black Moon,,,,"In 17th century Italy, a teenage midwife accused of witchcraft must choose between a star-crossed love and fulfilling her powerful destiny.",,,"Series, Italian TV Programmes, Drama Programmes",
80104648,Baaghi,,,,A martial artist faces his biggest test when he has to travel to Bangkok to rescue the woman he loves from the clutches of his romantic rival.,"Tiger Shroff, Shraddha Kapoor, Sudheer Babu",16+ ,"Indian Films, Hindi-Language Films, Bollywood Films, Action & Adventure, Action Thrillers, Martial Arts Films",Sabir Khan
70077718,Baabul,,,,"When his only son dies in an accident, Balraaj urges his depressed daughter-in-law to marry a man who has long loved her in silence.","Amitabh Bachchan, Hema Malini, Salman Khan",13+ ,"Indian Films, Hindi-Language Films, Romantic Indian Films, Bollywood Films, Dramas, Romantic Dramas, Romantic Films",Ravi Chopra
80127976,The Panama Papers,,,,The true story of two journalists whose work set off an international firestorm by revealing how easily the wealthy hid billions of dollars offshore.,,,"International Films, Dramas",
80993105,Mowgli: Legend of the Jungle,Warner Bros. Pictures[1]The Imaginarium,Netflix,"Andy Serkis directs a star-studded cast in this dark retelling of Rudyard Kipling's ""The Jungle Book.""",An orphaned boy raised by animals in the jungle seizes his destiny while confronting a dangerous enemy -- and his own human origins.,"Rohan Chand, Andy Serkis, Cate Blanchett",13+ ,"British Films, Action & Adventure, Adventures, Children & Family Films, Films based on children's books, Dramas, Dramas based on a book, Sci-Fi & Fantasy, Blockbuster Sci-Fi & Fantasy, Action Sci-Fi & Fantasy, Fantasy",Andy Serkis
80216665,Rhythm and Flow (Working Title),,,,"Judges Cardi B, Chance the Rapper and T.I. search for the next breakout hip-hop star in this music competition series.",,,"Series, Reality, Variety & Talk Shows, American Programmes",
80231903,In the Shadow of the Moon,,,,A Chicago detective leads the hunt for an elusive serial killer whose crimes are timed to the lunar cycle in this sleek sci-fi thriller.,,,"International Films, Thrillers, Sci-Fi Thrillers, Sci-Fi & Fantasy",
80124723,Turn Up Charlie,Netflix,,,Idris Elba stars as a failed DJ trying to relaunch his career while working as a nanny for his superstar best friend's wild child 11-year-old daughter.,,,"Series, British Programmes, Drama Programmes",
80183051,7Seeds,,,,"When a giant meteorite strikes Earth, the 7 Seeds program activates. Five groups of seven people are now the last survivors of humanity.",,,"Anime, Anime Dramas, Anime Sci-Fi, Anime Series, Series, Japanese Programmes",
80231468,Christmas in the Wild,,Netflix,,"After her husband leaves her, a stylish New Yorker goes on an African safari alone and finds new purpose in her life. Kristin Davis and Rob Lowe star.",,,"Action & Adventure, Adventures, Romantic Films",
81029148,Cobalt Blue,,,,"When a brother and sister fall in love with the same man, ensuing events shatter a traditional Marathi family. Based on Sachin Kundalkar's novel.",,,"Hindi-Language Films, Dramas",
80239931,Patriot Act with Hasan Minhaj,Netflix,,"Comedian and former ""Daily Show"" correspondent Hasan Minhaj won a Peabody Award for his Netflix special ""Homecoming King.""","Every Sunday, Hasan Minhaj brings an incisive and nuanced perspective to global news, politics and culture in his unique comedy series.",Hasan Minhaj,16+ ,"Series, American Programmes, Comedy Programmes",
80209746,Revenge,,,,A woman left for dead in the desert after a harrowing assault embarks on a brutal and bloody quest for revenge against the three men who betrayed her.,"Matilda Lutz, Kevin Janssens, Vincent Colombe",16+ ,"Critically-acclaimed Films, International Films, French Films, Crime Films, Action & Adventure, Action Thrillers, Crime Action & Adventure",Coralie Fargeat
80145240,Wild Wild Country,"
Duplass Brothers Productions
",,This captivating tale of a utopia gone awry won an Emmy Award for Outstanding Documentary Series.,"When a controversial cult leader builds a utopian city in the Oregon desert, conflict with the locals escalates into a national scandal.",,16+ ,"Series, Award-winning TV Programmes, Documentary Programmes, American Programmes, Crime Programmes, Crime Documentaries, Documentaries, Critically-acclaimed Documentaries, True Crime Documentaries",
80164456,The Babysitter,,,"Samara Weaving (""Ash vs Evil Dead"") and Bella Thorne (""You Get Me"") star in this horror-comedy from director McG.","When Cole stays up past his bedtime, he discovers that his hot babysitter is part of a satanic cult that will stop at nothing to keep him quiet.","Samara Weaving, Hana Mae Lee, Judah Lewis",16+ ,"Hollywood Films, Comedies, Dark Comedies, Horror Films, Horror Comedy",McG
80209651,Spectros,Netflix,,,A teenage boy and his friends get caught in a clash between Brazilian witchcraft and Japanese Shinto spirits in their neighborhood.,,,"Series, Brazilian TV Programmes, Horror Programmes",
80133042,El Chapo,,,,"This drama series chronicles the true story of the rise, capture and escape of notorious Mexican drug lord Joaquín ""El Chapo"" Guzmán.","Marco de la O, Humberto Busto, Alejandro Aguilar",16+ ,"Series, American Programmes, Crime Programmes, Action & Adventure Programmes, Drama Programmes",
80177803,Drug Lords,,,,"Witness the stories of history's most notorious kingpins, their terrifying enforcers, and the men and women who've sworn to bring them down.",,16+ ,"Series, Documentary Programmes, American Programmes, Crime Programmes, Crime Documentaries, Documentaries",
80192098,Money Heist,"
Antena 3 (2017)
Netflix (2019)
",,This riveting crime series won Best Drama at the International Emmy Awards and the Premios Fénix.,Eight thieves take hostages and lock themselves in the Royal Mint of Spain as a criminal mastermind manipulates the police to carry out his plan.,"Úrsula Corberó, Itziar Ituño, Álvaro Morte",16+ ,"Series, Spanish TV Programmes, Award-winning TV Programmes, Crime Programmes",
80215500,Cocaine Coast,Antena 3,,Won a 2018 Ondas Award for Best Spanish Series.,"In 1980s Galicia, Spain, a young fisherman becomes a prosperous cocaine smuggler by providing Latin American suppliers with a European entry point.","Javier Rey, Tristán Ulloa, Antonio Durán 'Morris'",16+ ,"Series, Spanish TV Programmes, TV Programmes based on Books, Crime Programmes, Drama Programmes",
80177416,Unsolved,,,,Ride along for a dramatized version of the real-life investigations into the murders of rap icons Tupac Shakur and Biggie Smalls.,"Josh Duhamel, Jimmi Simpson, Bokeem Woodbine",16+ ,"Series, TV Programmes based on Books, American Programmes, Crime Programmes, Drama Programmes",
80044545,Beasts of No Nation,,,Idris Elba's turn as the fiery Commandant earned Golden Globe and BAFTA nominations and won an Independent Spirit Award.,"When civil war tears his family apart, a young West African boy is forced to join a unit of mercenary fighters and transform into a child soldier.","Idris Elba, Abraham Attah, Kurt Egyiawan",16+ ,"Critically-acclaimed Films, Award-winning Films, Dramas, Dramas based on a book, Military Dramas, Independent Dramas, Independent Films",Cary Joji Fukunaga
70242311,Orange Is the New Black,Netflix,,Uzo Aduba made history by winning Emmys in both drama (2015) and comedy (2014) categories for her role as Crazy Eyes.,"A privileged New Yorker ends up in a women's prison when a past crime catches up with her in this Emmy-winning series from the creator of ""Weeds.""","Taylor Schilling, Kate Mulgrew, Laura Prepon",16+ ,"Series, Award-winning TV Programmes, TV Programmes based on Books, American Programmes, Drama Programmes, Comedy Programmes",
80117498,Marvel's The Punisher,Netflix,,"Jon Bernthal (""The Walking Dead"") stars in this saga of furious vengeance based on the popular Marvel comic.",A former Marine out to punish the criminals responsible for his family's murder finds himself ensnared in a military conspiracy.,"Jon Bernthal, Ebon Moss-Bachrach, Ben Barnes",16+ ,"Series, Award-winning TV Programmes, TV Programmes based on Comics, American Programmes, Crime Programmes, Action & Adventure Programmes",
